tweet_text,username,date,retweets,favorites
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,joeeisie22,2020-05-08 22:30:27+00:00,0,0
You decide... PLANDEMIC Part 1 Dr Judy Mikovits https://youtu.be/7PmIaChOKAg via @YouTube,Cotsenmoyer,2020-05-08 22:28:37+00:00,0,0
Are The Wheels Falling Off The GatesVirus Plandemic? https://youtu.be/52mu-ZQGdAs via @YouTube,jafelco,2020-05-08 22:28:28+00:00,0,0
NEVER waste a GOOD CRISIS | SCAMDEMIC/PLANDEMIC For a New World Order 2020 https://youtu.be/sD9BSQA2-ro via @YouTube,dcfan_22,2020-05-08 22:28:00+00:00,0,0
"Watch ""Plandemic Documentary The Hidden Agenda Behind Covid 19 CORONAVIRUS Part 2"" on YouTube https://youtu.be/6nCmvx7yoXU",ruudvandenbos1,2020-05-08 22:27:53+00:00,0,0
"Here's @ZDoggMD's somehow controversial video, entitled ""A Doctor Reacts To 'Plandemic.'"" ",LRBitisnot,2020-05-08 22:26:49+00:00,6,5
"I enthusiastically endorse this message from @ZDoggMD and consider him one of my modern day American heroes. Thank you for relying upon truth and science, ZDogg. ""Why People Believe Crazy Conspiracy Theories | The '#Plandemic' Effect"" ",LRBitisnot,2020-05-08 22:26:47+00:00,5,5
Plandemic: What Google Doesn’t Want You To See https://www.bitchute.com/video/Gs4eH5lSCg8q/ #BitChute,MoneyGreatIdeas,2020-05-08 22:26:13+00:00,0,0
https://youtu.be/q82Gtq36AUw....Covid 19 is a Plandemic not a pandemic @rexxiepondabeat @POTUS @realDonaldTrump @dino_melaye @HHShkMohd @MBuhari @KemiOlunloyo @TundeEdnut @instablog9ja @DaddyFRZ @APOSTLESULEMAN @MobilePunch @guardian @BBCNews @BBCBreaking @,EmpireGeu,2020-05-08 22:25:57+00:00,0,1
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",tremlett67,2020-05-08 22:24:36+00:00,1,1
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",truthaddict5,2020-05-08 22:23:45+00:00,0,0
"10:20 Coronavirus 1:47:40 Plandemic; 10:20 Stay home, 38:10 distancing, 2:18:20 masks, 1:23:15 lockdown, 40:00 tracing; 2:20:00 stimulus, 57:00 Israel annexation; 49:15 Black Sun, 1:08:50 Rothschild's 1:45:00 mercenaries, 1:50:00 saviors ",trivto,2020-05-08 22:23:34+00:00,0,1
Are The Wheels Falling Off The GatesVirus Plandemic? https://youtu.be/52mu-ZQGdAs via @YouTube,shinging_wolf,2020-05-08 22:22:11+00:00,0,0
"Watch ""Plandemic Documentary The Hidden Agenda Behind Covid 19"" on YouTube https://youtu.be/9Yl5MGtLSOk",ray42164,2020-05-08 22:21:46+00:00,0,0
Are The Wheels Falling Off The GatesVirus Plandemic? https://youtu.be/52mu-ZQGdAs via @YouTube,CDNCommunity,2020-05-08 22:21:33+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",hummyforever,2020-05-08 22:19:06+00:00,5,5
#Plandemic Documentary: The Hidden Agenda Behind #Covid19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,moongoddess107,2020-05-08 22:18:38+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",Donna45L,2020-05-08 22:17:39+00:00,0,0
“Plandemic The Movie” The Hidden Agenda - Dr. Judy Mikovits (link of the... https://youtu.be/B-oER88hmkM via @YouTube,lynnwl,2020-05-08 22:17:21+00:00,0,0
Don't be so sure about who to trust. This plandemic is way more complicated then anything we've encountered before. ,DavidTaormia,2020-05-08 22:17:03+00:00,0,0
Arbery Suspects ARRESTED; Plandemic FACT CHECK; Pence’s PLOY https://youtu.be/moZ3w50_dLg via @YouTube,Thomas_Burch35,2020-05-08 22:16:56+00:00,0,0
#Plandemic The current Lockdown is only part of a plan that has been being developed for a century U.S. Army prepares to invade U.S. https://youtu.be/UgMx2F41XD0 via @YouTube,JimMeeks13,2020-05-08 22:16:17+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",Hopingurok,2020-05-08 22:15:46+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 [mirrored] https://www.bitchute.com/video/Uvzu2eF6a0u9/ #BitChute,NotaroMike,2020-05-08 22:14:59+00:00,0,0
PLANDEMIC Censored and Removed! WHY? https://youtu.be/DsA-YmYqtmI via @YouTube,YeetMaga,2020-05-08 22:14:55+00:00,0,0
... PLANDEMIC DOCUMENTARY THE HIDDEN AGENDA BEHIND COVID 19 https://youtu.be/rxn1AX50M20 via @YouTube,YeetMaga,2020-05-08 22:13:59+00:00,0,0
PLANDEMIC DOCUMENTARY THE HIDDEN AGENDA BEHIND COVID 19 https://youtu.be/rxn1AX50M20 via @YouTube,YeetMaga,2020-05-08 22:13:53+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",ftwild2013,2020-05-08 22:13:17+00:00,0,0
PLANDEMIC Part 1 Dr Judy Mikovits https://www.bitchute.com/video/7PmIaChOKAg/ #BitChute,Gemini252868896,2020-05-08 22:12:46+00:00,1,0
Arbery Suspects ARRESTED; Plandemic FACT CHECK; Pence’s PLOY https://youtu.be/moZ3w50_dLg via @YouTube,DredMusik410,2020-05-08 22:12:32+00:00,0,1
PLANDEMIC DOCUMENTARY THE HIDDEN AGENDA BEHIND COVID 19 https://youtu.be/rxn1AX50M20 via @YouTube,LyellBan,2020-05-08 22:11:52+00:00,0,0
#PLANDEMIC Part 1 (Dr. Judy Mikovits) https://www.bitchute.com/video/ixYeaux359dV/ #BitChute #CoronaVirus #Covid-19,TrustYour_Gut,2020-05-08 22:11:48+00:00,0,1
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute @JesseBWatters @DanaPerino @seanhannity @BillOReilly @EmilyCompagno @dbongino Please investigate ,Piper_711,2020-05-08 22:10:03+00:00,0,0
NYC Doctor Claims COVID 19 Is Not What They Say It Is! #MustWatch https://youtu.be/0yrCjsaZKg8 via @YouTube #Plandemic #Plandemic2020,Vegastrash3,2020-05-08 22:09:15+00:00,0,1
"Agenda ""PLANDEMIC"" - 50 Years In The Making! https://www.bitchute.com/video/I95EQR0iW1pp/ #BitChute",LadyLuzdivina,2020-05-08 22:07:25+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",MargaretePedr15,2020-05-08 22:06:16+00:00,0,0
Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,35bbbbb,2020-05-08 22:05:43+00:00,1,0
"This is a MUST SEE - We the people need some explaining ASAP! Why isn't this on the news @foxnews or @cnn ??? PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",buster_swamp,2020-05-08 22:05:34+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",SusanLane21,2020-05-08 22:05:23+00:00,0,0
DOCUMENTAIRE OVER DE AGENDA ACHTER COVID-19 Nieuwe technologische ontwikkelingen maken het mogelijk om volledige controle over de mensheid te hebben. Bestaan er plannen die dat voor ogen hebben? En is deze pandemie de perfecte dekmantel #Plandemic #NWO,InwonerL,2020-05-08 22:02:00+00:00,0,0
"Zach Vorhies on Censorship, the Plandemic, False Opposition and Qanon https://youtu.be/Up_8UhoLsl0 via @YouTube",celtron777,2020-05-08 22:00:38+00:00,0,0
Watch it while you can ..... it continues to be blocked and censored Plandemic Documentary: The Hidden Agenda Behind Covid-19 https://www.bitchute.com/video/IB3ijQuLkkUr/ #BitChute,Janis20550455,2020-05-08 22:00:33+00:00,0,0
Arbery Suspects ARRESTED; Plandemic FACT CHECK; Pence’s PLOY https://youtu.be/moZ3w50_dLg via @YouTube,sdevil20,2020-05-08 22:00:18+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",turcotte_sharon,2020-05-08 22:00:09+00:00,0,0
Thought I’d share bc I literally don’t know what to think & this shit is crazy. They’ll probably take this down soonish. Plandemic Documentary Part 1 The Hidden Agenda Behind Covid 19 https://youtu.be/Hek0D9ZvVYk,_Meecha,2020-05-08 21:56:59+00:00,1,2
"FYI FOOD....EAT PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",IZZYVATL,2020-05-08 21:56:49+00:00,0,0
Are The Wheels Falling Off The GatesVirus Plandemic? https://youtu.be/52mu-ZQGdAs via @YouTube,AJMacDonaldJr,2020-05-08 21:55:31+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",tiredoflies11,2020-05-08 21:55:15+00:00,7,6
Are The Wheels Falling Off The GatesVirus Plandemic? https://youtu.be/52mu-ZQGdAs via @YouTube #SickOfThisScam,Laura_Out_There,2020-05-08 21:54:57+00:00,0,0
PLANDEMIC Part 1 Dr Judy Mikovits https://www.bitchute.com/video/7PmIaChOKAg/ #BitChute,MSB331,2020-05-08 21:53:52+00:00,0,2
Good to watch it before it’s deleted Plandemic for the pandemic Plandemic Full Documentary (reupload) https://youtu.be/Ofg1tZOA6Zg,Freetwe36765479,2020-05-08 21:52:52+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute watch YouTube has taken it down",VicSmit02178321,2020-05-08 21:51:28+00:00,0,0
"""PLANDEMIC"" New Age Agenda Revealed https://youtu.be/Y6s91J3bWPo via @YouTube",PatriotsTx67,2020-05-08 21:50:27+00:00,0,0
PLANDEMIC DOCUMENTARY THE HIDDEN AGENDA BEHIND COVID 19 (PLEASE WATCH AN... https://youtu.be/q82Gtq36AUw via @YouTube,officialdudusky,2020-05-08 21:47:45+00:00,1,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",Angels941,2020-05-08 21:47:21+00:00,1,1
#CoronaVirus #DrFauci #WHO Are The Wheels Falling Off The GatesVirus Plandemic? https://youtu.be/52mu-ZQGdAs via @YouTube,Linda39125805,2020-05-08 21:44:32+00:00,1,1
Link to Plandemic in bitchute: ,MamaMac_,2020-05-08 21:43:31+00:00,0,1
I didn't say....I no academic. But she's a doctor.... YouTube won't allow her vid... Here it is on bitchute Have a listen... what y'all thinking..... #PlandemicDocumentary #Plandemic #controlavirus https://www.bitchute.com/video/PuY6jzvuRb3i/,Shrtfuzd1,2020-05-08 21:42:13+00:00,1,0
"A Doctor Reacts To “Plandemic"" https://youtu.be/KHeg9DDrjMs via @YouTube",Traveledfarwest,2020-05-08 21:41:46+00:00,0,0
PLANDEMIC Part 1 Dr Judy Mikovits https://www.bitchute.com/video/n53K4AzOh4U/ #BitChute,lrobFlorida,2020-05-08 21:41:36+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",NickBasile3,2020-05-08 21:40:03+00:00,1,1
Plandemic documentary 2020 https://youtu.be/26eNi2S_oHU via @YouTube,BEgin_boutique,2020-05-08 21:39:52+00:00,0,0
Framed by the same people as @POTUS was! Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 https://youtu.be/XF9wtBcWepM via @YouTube,_America_First,2020-05-08 21:39:11+00:00,2,3
#BillGates' #Plan to #Vaccinate the #World #motivation #fear #freespeech #fredom #control #pandemic #plandemic #terror #health,freespeechliber,2020-05-08 21:38:31+00:00,0,0
"CLUB C0VlD | #Nurses #Dance Off | #MichaelJackson #Remix ""They Don't Care A... https://youtu.be/zkiUyPI8fl4 LAST VIDEO WE MADE WAS PULLED BY YOUTUBE #CoronaHoax #Dancing #FilmYourHospital #Plandemic ",JesseSalisha,2020-05-08 21:37:42+00:00,1,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",Qteepie19,2020-05-08 21:37:31+00:00,0,0
24 seconds in Irish Minister for Education calls it a “plandemic” - Freudian slip ? ,jamesevelyn,2020-05-08 21:37:22+00:00,2,5
PLANDEMIC MOVIE (Part 1) Judy Mikovits https://www.bitchute.com/video/bZ2yliCyu373/ #BitChute,violetangelflam,2020-05-08 21:36:46+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",Dmineo644,2020-05-08 21:36:45+00:00,0,0
24 seconds in Irish Minister for Education calls it a “plandemic” - Freudian slip ? https://youtu.be/dk_IIWBxEQk,jamesevelyn,2020-05-08 21:36:34+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",KevinforJesus,2020-05-08 21:36:23+00:00,0,0
PLANdemic: Bigger Than You Can Imagine https://youtu.be/h5tpSlf_cAs via @YouTube,larkwick,2020-05-08 21:34:38+00:00,0,1
Plandemic Part 1 https://www.bitchute.com/video/aNjeT1G6iGTh/ #BitChute,waikikigigi,2020-05-08 21:33:54+00:00,3,5
PLANDEMIA (O Plano por trás da Pandemia) Pt1 Judy Mikovits / PLANDEMIC (LEGENDADO PT_BR) https://www.bitchute.com/video/aYrOFRIxmNlr/ #BitChute,Priscilla_juh,2020-05-08 21:32:32+00:00,0,0
 Are The Wheels Falling Off The GatesVirus Plandemic - thecrowhouse ,ThankQ1745,2020-05-08 21:32:16+00:00,0,0
Are The Wheels Falling Off The GatesVirus Plandemic https://youtu.be/52mu-ZQGdAs via @YouTube,LarryParliament,2020-05-08 21:32:14+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",Ginny9944,2020-05-08 21:31:30+00:00,0,0
Are The Wheels Falling Off The GatesVirus Plandemic https://youtu.be/52mu-ZQGdAs via @YouTube,tommychook1,2020-05-08 21:31:23+00:00,0,0
Bill Gates' Plan to Vaccinate the World https://youtu.be/o7A_cMpKm6w #SayNoToBillGates #NoNewNormal #Coronavirus #Plandemic #Scamdemic #Fakedemic #ArrestBillGates #BigTechIsEvil #5G #ID2020 #Agenda2030 #Depopulation #Genocide #WakeUp,gregmendozave,2020-05-08 21:31:12+00:00,0,0
Plandemic Documentary Part 1. The Hidden Agenda Behind Covid-19 as told by Dr. Judy Mikovits https://youtu.be/XF9wtBcWepM,ArriagaVivianna,2020-05-08 21:30:53+00:00,3,2
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",ClLubben,2020-05-08 21:30:44+00:00,0,0
PLANDEMIC Part 1 Dr Judy Mikovits https://youtu.be/7PmIaChOKAg via @YouTube,riklongenecker,2020-05-08 21:30:34+00:00,0,0
PLANDEMIA (O Plano por trás da Pandemia) Pt1 Judy Mikovits / PLANDEMIC (LEGENDADO PT_BR) https://www.bitchute.com/video/aYrOFRIxmNlr/ #BitChute,OutlawgirlA,2020-05-08 21:30:20+00:00,0,0
PLANDEMIC Part 1- Covid 19 https://www.bitchute.com/video/OBv8iXUAGhUH/ #BitChute,SuzieQ89280535,2020-05-08 21:29:44+00:00,0,0
Watch the movie #Plandemic on bitchute,krark,2020-05-08 21:29:25+00:00,0,1
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",MelvaWi14409926,2020-05-08 21:29:18+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 CORONAVIRUS Part 2 https://youtu.be/6nCmvx7yoXU via @YouTube,stripers01,2020-05-08 21:28:20+00:00,0,0
PROJECT COVID 19 MARTIAL LAW 2020 LEAKED THE PEOPLE SPEAK OUT PLANDEMIC https://youtu.be/mv6WVXaNB5Q via @YouTube DR. LEAKS HOSPITAL FOOTAGE,WokeAsFuckk,2020-05-08 21:26:29+00:00,2,4
"WATCH! Judy #Mikovits PhD REVEALS EXPLOSIVE Info About CANCER, VACCINES, ANIMAL VIRUSES,FACE MASKS &amp; DISEASE https://www.bitchute.com/video/rHDBLUh2g9Ft/ #BitChute #Plandemic #COVID19 #fauci",Real8BitGeek,2020-05-08 21:26:27+00:00,0,0
Are The Wheels Falling Off The GatesVirus Plandemic https://youtu.be/52mu-ZQGdAs via @YouTube,geodome,2020-05-08 21:25:59+00:00,0,0
Are The Wheels Falling Off The GatesVirus Plandemic https://youtu.be/52mu-ZQGdAs via @YouTube,rusty_bollocks,2020-05-08 21:24:46+00:00,0,0
PLANDEMIC Part 1 (Dr. Judy Mikovits) https://www.bitchute.com/video/ixYeaux359dV/ #BitChute,jkrisek,2020-05-08 21:24:45+00:00,0,0
"Their evil agenda exposed Agenda ""PLANDEMIC"" - 50 Years In The Making! https://www.bitchute.com/video/I95EQR0iW1pp/ #BitChute",karlathomas9,2020-05-08 21:24:37+00:00,7,3
"NEW #TheRippleEffectPodcast (@JasonBermas | #PLANdemic, #Censorship &amp; #COVID19) WATCH: https://youtu.be/dTY6KZpor0I LISTEN: http://www.TheRippleEffectPodcast.com",RvTheory6,2020-05-08 21:23:37+00:00,6,6
PLANDEMIC Part 1 Dr Judy Mikovits https://youtu.be/7PmIaChOKAg via @YouTube,shamstfu,2020-05-08 21:23:35+00:00,1,1
"Plandemic Youtube keeps 'deleting that video'. the (backup video) address on bitchute is now considered by twitter ""as harmful"" I keep posting backup.",periodic_reset,2020-05-08 21:22:28+00:00,0,1
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",nates4thetruth,2020-05-08 21:22:24+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",OutlawgirlA,2020-05-08 21:21:07+00:00,0,0
"A Doctor Reacts To “Plandemic"" ",ConcernLeveled,2020-05-08 21:19:52+00:00,0,1
"Plandemic, Pandemic, Scamdemic https://youtu.be/stbuolrTwnU via @YouTube",781Moksha2011,2020-05-08 21:19:30+00:00,0,0
"Here you go: PlanDemic, a film about the global plan to take control of our lives, liberty, health &amp; freedom. https://www.bitchute.com/video/xvD0eYUraZkq/ #BitChute If this link stops working, it's also available at http://lbry.com and it won't be deleted from there",AOCDeezNutz,2020-05-08 21:18:18+00:00,1,2
Plandemic The Movie (Part 1) - Interview with Judy Mikovits https://www.bitchute.com/video/sHrpUplJPTUE/ #BitChute,LeoBelmont3,2020-05-08 21:17:48+00:00,0,0
"PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",hgpp_usa,2020-05-08 21:17:21+00:00,0,1
"PLANDEMIA (O Plano por trás da Pandemia) Pt1 Judy Mikovits / PLANDEMIC (LEGENDADO PT_BR) https://www.bitchute.com/video/aYrOFRIxmNlr/ #BitChute @CarlaZambelli38 @brunaobarreto @villela206 @robertocabrini @BolsonaroSP @blogdojefferson @CarlosBolsonaro @josiabdala ,@Lets_Dex @OlavoOpressor @taoquei1",Tchuga_,2020-05-08 21:16:52+00:00,0,1
PLANDEMIA (O Plano por trás da Pandemia) Pt1 Judy Mikovits / PLANDEMIC (LEGENDADO PT_BR) https://www.bitchute.com/video/aYrOFRIxmNlr/ #BitChute,GeiciArteFesta,2020-05-08 21:16:49+00:00,0,0
"PLANDEMIC, a film about the global plan to take control of our lives, li... https://youtu.be/EK-PNrrKwTY via @YouTube OMG!",lizdavis752,2020-05-08 21:16:44+00:00,0,0
Plandemic Documentary The Hidden Agenda Behind Covid 19 https://www.bitchute.com/video/G2IKou2VOoom/ #BitChute,JadaMDJones,2020-05-08 21:16:18+00:00,0,0
"A Doctor Reacts To “Plandemic"" https://youtu.be/KHeg9DDrjMs via @YouTube I do not trust this guy at all. I trust Judith!",zemanbarb,2020-05-08 21:15:50+00:00,0,0
So damn scary.....I don’t know what to make of this. @FollowThe17 @swelder66 @red_snarky PLANDEMIC MOVIE (Part 1) Judy Mikovits https://www.bitchute.com/video/bZ2yliCyu373/ #BitChute,CSegit,2020-05-08 21:14:47+00:00,2,1
Time for some reality #Corona #COVID19 #5Gvirus #5GCoronavirus #5GROADSHOW2020 #5G #5gmindcontrol #Plandemic #PlandemicDocumentary #Plandemic2020 #Plandemicmovie #coronavirus #chloroquine #BillGates #FauciFraud #Science #Health #NewOrleans #virus #China,CALEBHITT,2020-05-08 21:14:11+00:00,0,1
Doctor reacts to Plandemic Movie Part 1 (720p) https://youtu.be/V6NNwjTYLIs via @YouTube,_KathyHawkins,2020-05-08 21:13:02+00:00,0,0
"@IngrahamAngle @TuckerCarlson @realDonaldTrump PLANDEMIC, A FILM ABOUT THE GLOBAL PLAN TO TAKE CONTROL OF OUR LIVES, LIBERTY, HEALTH &amp; FREEDOM. https://www.bitchute.com/video/PuY6jzvuRb3i/ #BitChute",rhs6571,2020-05-08 21:11:50+00:00,1,0
Officer speaks up on the tyranny by other officers https://youtu.be/yoM83i9IQ5o #Police #Officer #PoliceState #government #USA #GovernorAndrewCuomo #TYRANNY #PoliceBrutality #PoliceThePolice #Fascism #BigBrother #ACAB #FTP #Covid19 #COVID__19 #COVID19 #CoronavirusLockdown #Plandemic ,iAmHolex,2020-05-08 21:11:12+00:00,2,4
Are The Wheels Falling Off The GatesVirus Plandemic https://youtu.be/52mu-ZQGdAs via @YouTube,JiiN00589088,2020-05-08 21:11:01+00:00,0,0
PLANDEMIC pt 1 Judy Mikovits https://youtu.be/CA8KhlLTMA8 via @YouTube,zulf_786,2020-05-08 21:08:22+00:00,0,0
